,sample_id,pdb_id,protein_path,ligand_path
17147,1mtr,1mtr,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1mtr/1mtr_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1mtr/1mtr_ligand.sdf
17148,6dyn,6dyn,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6dyn/6dyn_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6dyn/6dyn_ligand.sdf
17149,2r3f,2r3f,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2r3f/2r3f_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2r3f/2r3f_ligand.sdf
17150,1fzk,1fzk,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1fzk/1fzk_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1fzk/1fzk_ligand.sdf
17151,6c2y,6c2y,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6c2y/6c2y_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6c2y/6c2y_ligand.sdf
17152,1pmv,1pmv,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1pmv/1pmv_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1pmv/1pmv_ligand.sdf
17153,2wf4,2wf4,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2wf4/2wf4_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2wf4/2wf4_ligand.sdf
17154,3ery,3ery,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ery/3ery_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ery/3ery_ligand.sdf
17155,4kxb,4kxb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4kxb/4kxb_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4kxb/4kxb_ligand.sdf
17156,5etx,5etx,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5etx/5etx_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5etx/5etx_ligand.sdf
17157,4x3u,4x3u,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4x3u/4x3u_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4x3u/4x3u_ligand.sdf
17158,2q7o,2q7o,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2q7o/2q7o_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2q7o/2q7o_ligand.sdf
17159,5lgq,5lgq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5lgq/5lgq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5lgq/5lgq_ligand.sdf
17160,3pma,3pma,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3pma/3pma_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3pma/3pma_ligand.sdf
17161,4ly1,4ly1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ly1/4ly1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ly1/4ly1_ligand.sdf
17162,2hh5,2hh5,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2hh5/2hh5_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2hh5/2hh5_ligand.sdf
17163,1o2g,1o2g,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1o2g/1o2g_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1o2g/1o2g_ligand.sdf
17164,4uyg,4uyg,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uyg/4uyg_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uyg/4uyg_ligand.sdf
17165,6f7c,6f7c,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6f7c/6f7c_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6f7c/6f7c_ligand.sdf
17166,6jib,6jib,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6jib/6jib_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6jib/6jib_ligand.sdf
17167,5hkh,5hkh,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5hkh/5hkh_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5hkh/5hkh_ligand.sdf
17168,4fmn,4fmn,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4fmn/4fmn_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4fmn/4fmn_ligand.sdf
17169,2fda,2fda,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2fda/2fda_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2fda/2fda_ligand.sdf
17170,2p4j,2p4j,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2p4j/2p4j_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2p4j/2p4j_ligand.sdf
17171,5yft,5yft,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5yft/5yft_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5yft/5yft_ligand.sdf
17172,1gfy,1gfy,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1gfy/1gfy_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1gfy/1gfy_ligand.sdf
17173,4whz,4whz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4whz/4whz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4whz/4whz_ligand.sdf
17174,2gz8,2gz8,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2gz8/2gz8_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2gz8/2gz8_ligand.sdf
17175,4pns,4pns,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4pns/4pns_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4pns/4pns_ligand.sdf
17176,4ui7,4ui7,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ui7/4ui7_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4ui7/4ui7_ligand.sdf
17177,3rxh,3rxh,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3rxh/3rxh_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3rxh/3rxh_ligand.sdf
17178,4wvt,4wvt,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4wvt/4wvt_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4wvt/4wvt_ligand.sdf
17179,2nm1,2nm1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2nm1/2nm1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2nm1/2nm1_ligand.sdf
17180,6h4p,6h4p,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6h4p/6h4p_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6h4p/6h4p_ligand.sdf
17181,2z5o,2z5o,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2z5o/2z5o_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2z5o/2z5o_ligand.sdf
17182,5f6v,5f6v,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5f6v/5f6v_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5f6v/5f6v_ligand.sdf
17183,4uw1,4uw1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uw1/4uw1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4uw1/4uw1_ligand.sdf
17184,5npd,5npd,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5npd/5npd_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5npd/5npd_ligand.sdf
17185,6hlz,6hlz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6hlz/6hlz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6hlz/6hlz_ligand.sdf
17186,1uom,1uom,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1uom/1uom_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1uom/1uom_ligand.sdf
17187,2r1w,2r1w,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2r1w/2r1w_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2r1w/2r1w_ligand.sdf
17188,5may,5may,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5may/5may_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5may/5may_ligand.sdf
17189,2xn6,2xn6,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2xn6/2xn6_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2xn6/2xn6_ligand.sdf
17190,2fw3,2fw3,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2fw3/2fw3_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2fw3/2fw3_ligand.sdf
17191,1tsv,1tsv,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1tsv/1tsv_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1tsv/1tsv_ligand.sdf
17192,3e1r,3e1r,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3e1r/3e1r_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3e1r/3e1r_ligand.sdf
17193,2y2j,2y2j,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2y2j/2y2j_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2y2j/2y2j_ligand.sdf
17194,1w4p,1w4p,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1w4p/1w4p_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1w4p/1w4p_ligand.sdf
17195,4n7m,4n7m,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4n7m/4n7m_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4n7m/4n7m_ligand.sdf
17196,5iep,5iep,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5iep/5iep_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5iep/5iep_ligand.sdf
17197,4c5w,4c5w,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4c5w/4c5w_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4c5w/4c5w_ligand.sdf
17198,6n9l,6n9l,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6n9l/6n9l_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6n9l/6n9l_ligand.sdf
17199,6giu,6giu,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6giu/6giu_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6giu/6giu_ligand.sdf
17200,4eh3,4eh3,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4eh3/4eh3_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4eh3/4eh3_ligand.sdf
17201,6ej2,6ej2,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6ej2/6ej2_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6ej2/6ej2_ligand.sdf
17202,2j4k,2j4k,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2j4k/2j4k_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2j4k/2j4k_ligand.sdf
17203,5jt9,5jt9,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5jt9/5jt9_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5jt9/5jt9_ligand.sdf
17204,3ljo,3ljo,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ljo/3ljo_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ljo/3ljo_ligand.sdf
17205,3zlw,3zlw,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3zlw/3zlw_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3zlw/3zlw_ligand.sdf
17206,2az9,2az9,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2az9/2az9_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2az9/2az9_ligand.sdf
17207,1v1k,1v1k,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1v1k/1v1k_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1v1k/1v1k_ligand.sdf
17208,2xgo,2xgo,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2xgo/2xgo_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2xgo/2xgo_ligand.sdf
17209,4qta,4qta,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qta/4qta_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qta/4qta_ligand.sdf
17210,4frk,4frk,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4frk/4frk_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4frk/4frk_ligand.sdf
17211,6e2o,6e2o,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6e2o/6e2o_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6e2o/6e2o_ligand.sdf
17212,5c4u,5c4u,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5c4u/5c4u_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5c4u/5c4u_ligand.sdf
17213,4mzl,4mzl,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4mzl/4mzl_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4mzl/4mzl_ligand.sdf
17214,3u7s,3u7s,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3u7s/3u7s_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3u7s/3u7s_ligand.sdf
17215,1dkd,1dkd,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1dkd/1dkd_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1dkd/1dkd_ligand.sdf
17216,2boi,2boi,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2boi/2boi_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2boi/2boi_ligand.sdf
17217,6ck6,6ck6,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6ck6/6ck6_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6ck6/6ck6_ligand.sdf
17218,6exs,6exs,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6exs/6exs_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6exs/6exs_ligand.sdf
17219,5ceq,5ceq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ceq/5ceq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ceq/5ceq_ligand.sdf
17220,3k48,3k48,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3k48/3k48_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3k48/3k48_ligand.sdf
17221,3t4n,3t4n,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3t4n/3t4n_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3t4n/3t4n_ligand.sdf
17222,4obq,4obq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4obq/4obq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4obq/4obq_ligand.sdf
17223,6dgt,6dgt,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6dgt/6dgt_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6dgt/6dgt_ligand.sdf
17224,1kc5,1kc5,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1kc5/1kc5_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1kc5/1kc5_ligand.sdf
17225,6bh1,6bh1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6bh1/6bh1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6bh1/6bh1_ligand.sdf
17226,3l0v,3l0v,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3l0v/3l0v_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3l0v/3l0v_ligand.sdf
17227,5j32,5j32,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5j32/5j32_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5j32/5j32_ligand.sdf
17228,3ppo,3ppo,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ppo/3ppo_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ppo/3ppo_ligand.sdf
17229,5ne1,5ne1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ne1/5ne1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ne1/5ne1_ligand.sdf
17230,4h58,4h58,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4h58/4h58_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4h58/4h58_ligand.sdf
17231,3ivh,3ivh,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ivh/3ivh_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ivh/3ivh_ligand.sdf
17232,4yab,4yab,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4yab/4yab_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4yab/4yab_ligand.sdf
17233,3wch,3wch,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3wch/3wch_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3wch/3wch_ligand.sdf
17234,6cdo,6cdo,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6cdo/6cdo_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6cdo/6cdo_ligand.sdf
17235,3zcz,3zcz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3zcz/3zcz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3zcz/3zcz_ligand.sdf
17236,3l7b,3l7b,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3l7b/3l7b_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3l7b/3l7b_ligand.sdf
17237,2j9h,2j9h,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2j9h/2j9h_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2j9h/2j9h_ligand.sdf
17238,2qky,2qky,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2qky/2qky_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2qky/2qky_ligand.sdf
17239,3zqt,3zqt,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3zqt/3zqt_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3zqt/3zqt_ligand.sdf
17240,6qtq,6qtq,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6qtq/6qtq_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6qtq/6qtq_ligand.sdf
17241,3qj0,3qj0,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3qj0/3qj0_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3qj0/3qj0_ligand.sdf
17242,4qkd,4qkd,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qkd/4qkd_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qkd/4qkd_ligand.sdf
17243,5mw4,5mw4,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5mw4/5mw4_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5mw4/5mw4_ligand.sdf
17244,2bmz,2bmz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2bmz/2bmz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2bmz/2bmz_ligand.sdf
17245,3bl1,3bl1,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3bl1/3bl1_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3bl1/3bl1_ligand.sdf
17246,6iik,6iik,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6iik/6iik_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6iik/6iik_ligand.sdf
17247,6bod,6bod,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6bod/6bod_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6bod/6bod_ligand.sdf
17248,1rri,1rri,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1rri/1rri_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1rri/1rri_ligand.sdf
17249,3cho,3cho,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3cho/3cho_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3cho/3cho_ligand.sdf
17250,3d14,3d14,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3d14/3d14_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3d14/3d14_ligand.sdf
17251,5he2,5he2,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5he2/5he2_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5he2/5he2_ligand.sdf
17252,5om3,5om3,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5om3/5om3_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5om3/5om3_ligand.sdf
17253,3qci,3qci,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3qci/3qci_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3qci/3qci_ligand.sdf
17254,6g4y,6g4y,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6g4y/6g4y_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6g4y/6g4y_ligand.sdf
17255,5g11,5g11,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5g11/5g11_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5g11/5g11_ligand.sdf
17256,1y20,1y20,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1y20/1y20_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1y20/1y20_ligand.sdf
17257,4dcd,4dcd,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4dcd/4dcd_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4dcd/4dcd_ligand.sdf
17258,3cf9,3cf9,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3cf9/3cf9_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3cf9/3cf9_ligand.sdf
17259,5a3h,5a3h,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5a3h/5a3h_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5a3h/5a3h_ligand.sdf
17260,1lyx,1lyx,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1lyx/1lyx_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1lyx/1lyx_ligand.sdf
17261,5hey,5hey,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5hey/5hey_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5hey/5hey_ligand.sdf
17262,6r49,6r49,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6r49/6r49_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6r49/6r49_ligand.sdf
17263,2oc9,2oc9,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2oc9/2oc9_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2oc9/2oc9_ligand.sdf
17264,5ff6,5ff6,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ff6/5ff6_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5ff6/5ff6_ligand.sdf
17265,6cwf,6cwf,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6cwf/6cwf_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6cwf/6cwf_ligand.sdf
17266,2f4b,2f4b,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2f4b/2f4b_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2f4b/2f4b_ligand.sdf
17267,6qyn,6qyn,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6qyn/6qyn_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/6qyn/6qyn_ligand.sdf
17268,2i4t,2i4t,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2i4t/2i4t_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2i4t/2i4t_ligand.sdf
17269,4qpa,4qpa,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qpa/4qpa_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4qpa/4qpa_ligand.sdf
17270,3bc4,3bc4,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3bc4/3bc4_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3bc4/3bc4_ligand.sdf
17271,1kak,1kak,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1kak/1kak_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1kak/1kak_ligand.sdf
17272,4edz,4edz,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4edz/4edz_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/4edz/4edz_ligand.sdf
17273,2izx,2izx,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2izx/2izx_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/2izx/2izx_ligand.sdf
17274,1n7m,1n7m,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1n7m/1n7m_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/1n7m/1n7m_ligand.sdf
17275,3ps6,3ps6,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ps6/3ps6_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/3ps6/3ps6_ligand.sdf
17276,5nxo,5nxo,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5nxo/5nxo_protein_processed.pdb,/storage/home/hhive1/awallace43/data/share/PDBBind_processed/5nxo/5nxo_ligand.sdf
