,sample_id,pdb_id,protein_path,ligand_path
18525,4tpp,4tpp,/storage/ice1/7/3/awallace43/PDBBind_processed/4tpp/4tpp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4tpp/4tpp_ligand.sdf
18526,4qip,4qip,/storage/ice1/7/3/awallace43/PDBBind_processed/4qip/4qip_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4qip/4qip_ligand.sdf
18527,6fe0,6fe0,/storage/ice1/7/3/awallace43/PDBBind_processed/6fe0/6fe0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6fe0/6fe0_ligand.sdf
18528,3t4v,3t4v,/storage/ice1/7/3/awallace43/PDBBind_processed/3t4v/3t4v_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3t4v/3t4v_ligand.sdf
18529,1sqq,1sqq,/storage/ice1/7/3/awallace43/PDBBind_processed/1sqq/1sqq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1sqq/1sqq_ligand.sdf
18530,3hx3,3hx3,/storage/ice1/7/3/awallace43/PDBBind_processed/3hx3/3hx3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3hx3/3hx3_ligand.sdf
18531,2ow3,2ow3,/storage/ice1/7/3/awallace43/PDBBind_processed/2ow3/2ow3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2ow3/2ow3_ligand.sdf
18532,6hd6,6hd6,/storage/ice1/7/3/awallace43/PDBBind_processed/6hd6/6hd6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6hd6/6hd6_ligand.sdf
18533,5hva,5hva,/storage/ice1/7/3/awallace43/PDBBind_processed/5hva/5hva_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5hva/5hva_ligand.sdf
18534,6g8n,6g8n,/storage/ice1/7/3/awallace43/PDBBind_processed/6g8n/6g8n_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6g8n/6g8n_ligand.sdf
18535,3sv9,3sv9,/storage/ice1/7/3/awallace43/PDBBind_processed/3sv9/3sv9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3sv9/3sv9_ligand.sdf
18536,3hxc,3hxc,/storage/ice1/7/3/awallace43/PDBBind_processed/3hxc/3hxc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3hxc/3hxc_ligand.sdf
18537,1lor,1lor,/storage/ice1/7/3/awallace43/PDBBind_processed/1lor/1lor_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1lor/1lor_ligand.sdf
18538,1is0,1is0,/storage/ice1/7/3/awallace43/PDBBind_processed/1is0/1is0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1is0/1is0_ligand.sdf
18539,2o5k,2o5k,/storage/ice1/7/3/awallace43/PDBBind_processed/2o5k/2o5k_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2o5k/2o5k_ligand.sdf
18540,3gol,3gol,/storage/ice1/7/3/awallace43/PDBBind_processed/3gol/3gol_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gol/3gol_ligand.sdf
18541,2xpb,2xpb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xpb/2xpb_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xpb/2xpb_ligand.sdf
18542,2d41,2d41,/storage/ice1/7/3/awallace43/PDBBind_processed/2d41/2d41_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2d41/2d41_ligand.sdf
18543,6nss,6nss,/storage/ice1/7/3/awallace43/PDBBind_processed/6nss/6nss_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6nss/6nss_ligand.sdf
18544,4qsh,4qsh,/storage/ice1/7/3/awallace43/PDBBind_processed/4qsh/4qsh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4qsh/4qsh_ligand.sdf
18545,4i5c,4i5c,/storage/ice1/7/3/awallace43/PDBBind_processed/4i5c/4i5c_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4i5c/4i5c_ligand.sdf
18546,5v6y,5v6y,/storage/ice1/7/3/awallace43/PDBBind_processed/5v6y/5v6y_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5v6y/5v6y_ligand.sdf
18547,6iar,6iar,/storage/ice1/7/3/awallace43/PDBBind_processed/6iar/6iar_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6iar/6iar_ligand.sdf
18548,4oc5,4oc5,/storage/ice1/7/3/awallace43/PDBBind_processed/4oc5/4oc5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4oc5/4oc5_ligand.sdf
18549,4hgt,4hgt,/storage/ice1/7/3/awallace43/PDBBind_processed/4hgt/4hgt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4hgt/4hgt_ligand.sdf
18550,5cqt,5cqt,/storage/ice1/7/3/awallace43/PDBBind_processed/5cqt/5cqt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5cqt/5cqt_ligand.sdf
18551,5e13,5e13,/storage/ice1/7/3/awallace43/PDBBind_processed/5e13/5e13_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5e13/5e13_ligand.sdf
18552,4jym,4jym,/storage/ice1/7/3/awallace43/PDBBind_processed/4jym/4jym_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4jym/4jym_ligand.sdf
18553,5wf7,5wf7,/storage/ice1/7/3/awallace43/PDBBind_processed/5wf7/5wf7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5wf7/5wf7_ligand.sdf
18554,2b17,2b17,/storage/ice1/7/3/awallace43/PDBBind_processed/2b17/2b17_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2b17/2b17_ligand.sdf
18555,5o9q,5o9q,/storage/ice1/7/3/awallace43/PDBBind_processed/5o9q/5o9q_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5o9q/5o9q_ligand.sdf
18556,6f5l,6f5l,/storage/ice1/7/3/awallace43/PDBBind_processed/6f5l/6f5l_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6f5l/6f5l_ligand.sdf
18557,4k4j,4k4j,/storage/ice1/7/3/awallace43/PDBBind_processed/4k4j/4k4j_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4k4j/4k4j_ligand.sdf
18558,3umo,3umo,/storage/ice1/7/3/awallace43/PDBBind_processed/3umo/3umo_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3umo/3umo_ligand.sdf
18559,3v2o,3v2o,/storage/ice1/7/3/awallace43/PDBBind_processed/3v2o/3v2o_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3v2o/3v2o_ligand.sdf
18560,3ljj,3ljj,/storage/ice1/7/3/awallace43/PDBBind_processed/3ljj/3ljj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3ljj/3ljj_ligand.sdf
18561,6d15,6d15,/storage/ice1/7/3/awallace43/PDBBind_processed/6d15/6d15_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6d15/6d15_ligand.sdf
18562,4bgy,4bgy,/storage/ice1/7/3/awallace43/PDBBind_processed/4bgy/4bgy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4bgy/4bgy_ligand.sdf
18563,4lar,4lar,/storage/ice1/7/3/awallace43/PDBBind_processed/4lar/4lar_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4lar/4lar_ligand.sdf
18564,3gxz,3gxz,/storage/ice1/7/3/awallace43/PDBBind_processed/3gxz/3gxz_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gxz/3gxz_ligand.sdf
18565,1ro6,1ro6,/storage/ice1/7/3/awallace43/PDBBind_processed/1ro6/1ro6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1ro6/1ro6_ligand.sdf
18566,1x81,1x81,/storage/ice1/7/3/awallace43/PDBBind_processed/1x81/1x81_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1x81/1x81_ligand.sdf
18567,3tz2,3tz2,/storage/ice1/7/3/awallace43/PDBBind_processed/3tz2/3tz2_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3tz2/3tz2_ligand.sdf
18568,1zea,1zea,/storage/ice1/7/3/awallace43/PDBBind_processed/1zea/1zea_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1zea/1zea_ligand.sdf
18569,4hbx,4hbx,/storage/ice1/7/3/awallace43/PDBBind_processed/4hbx/4hbx_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4hbx/4hbx_ligand.sdf
18570,1rr6,1rr6,/storage/ice1/7/3/awallace43/PDBBind_processed/1rr6/1rr6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1rr6/1rr6_ligand.sdf
18571,3gds,3gds,/storage/ice1/7/3/awallace43/PDBBind_processed/3gds/3gds_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gds/3gds_ligand.sdf
18572,6mub,6mub,/storage/ice1/7/3/awallace43/PDBBind_processed/6mub/6mub_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6mub/6mub_ligand.sdf
18573,3vv8,3vv8,/storage/ice1/7/3/awallace43/PDBBind_processed/3vv8/3vv8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3vv8/3vv8_ligand.sdf
18574,4rxe,4rxe,/storage/ice1/7/3/awallace43/PDBBind_processed/4rxe/4rxe_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4rxe/4rxe_ligand.sdf
18575,4j3j,4j3j,/storage/ice1/7/3/awallace43/PDBBind_processed/4j3j/4j3j_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4j3j/4j3j_ligand.sdf
18576,4jg0,4jg0,/storage/ice1/7/3/awallace43/PDBBind_processed/4jg0/4jg0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4jg0/4jg0_ligand.sdf
18577,6me3,6me3,/storage/ice1/7/3/awallace43/PDBBind_processed/6me3/6me3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6me3/6me3_ligand.sdf
18578,6eda,6eda,/storage/ice1/7/3/awallace43/PDBBind_processed/6eda/6eda_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6eda/6eda_ligand.sdf
18579,3fue,3fue,/storage/ice1/7/3/awallace43/PDBBind_processed/3fue/3fue_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3fue/3fue_ligand.sdf
18580,4k77,4k77,/storage/ice1/7/3/awallace43/PDBBind_processed/4k77/4k77_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4k77/4k77_ligand.sdf
18581,4l7u,4l7u,/storage/ice1/7/3/awallace43/PDBBind_processed/4l7u/4l7u_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4l7u/4l7u_ligand.sdf
18582,2zb1,2zb1,/storage/ice1/7/3/awallace43/PDBBind_processed/2zb1/2zb1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2zb1/2zb1_ligand.sdf
18583,2wmr,2wmr,/storage/ice1/7/3/awallace43/PDBBind_processed/2wmr/2wmr_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2wmr/2wmr_ligand.sdf
18584,4llp,4llp,/storage/ice1/7/3/awallace43/PDBBind_processed/4llp/4llp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4llp/4llp_ligand.sdf
18585,6oxp,6oxp,/storage/ice1/7/3/awallace43/PDBBind_processed/6oxp/6oxp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6oxp/6oxp_ligand.sdf
18586,5ost,5ost,/storage/ice1/7/3/awallace43/PDBBind_processed/5ost/5ost_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ost/5ost_ligand.sdf
18587,5e74,5e74,/storage/ice1/7/3/awallace43/PDBBind_processed/5e74/5e74_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5e74/5e74_ligand.sdf
18588,6dl9,6dl9,/storage/ice1/7/3/awallace43/PDBBind_processed/6dl9/6dl9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6dl9/6dl9_ligand.sdf
18589,5ljj,5ljj,/storage/ice1/7/3/awallace43/PDBBind_processed/5ljj/5ljj_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ljj/5ljj_ligand.sdf
18590,6arv,6arv,/storage/ice1/7/3/awallace43/PDBBind_processed/6arv/6arv_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6arv/6arv_ligand.sdf
18591,2vj9,2vj9,/storage/ice1/7/3/awallace43/PDBBind_processed/2vj9/2vj9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2vj9/2vj9_ligand.sdf
18592,1b9t,1b9t,/storage/ice1/7/3/awallace43/PDBBind_processed/1b9t/1b9t_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1b9t/1b9t_ligand.sdf
18593,3qo3,3qo3,/storage/ice1/7/3/awallace43/PDBBind_processed/3qo3/3qo3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3qo3/3qo3_ligand.sdf
18594,3r93,3r93,/storage/ice1/7/3/awallace43/PDBBind_processed/3r93/3r93_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3r93/3r93_ligand.sdf
18595,1uyh,1uyh,/storage/ice1/7/3/awallace43/PDBBind_processed/1uyh/1uyh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1uyh/1uyh_ligand.sdf
18596,4l7l,4l7l,/storage/ice1/7/3/awallace43/PDBBind_processed/4l7l/4l7l_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4l7l/4l7l_ligand.sdf
18597,2g83,2g83,/storage/ice1/7/3/awallace43/PDBBind_processed/2g83/2g83_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2g83/2g83_ligand.sdf
18598,1gpk,1gpk,/storage/ice1/7/3/awallace43/PDBBind_processed/1gpk/1gpk_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1gpk/1gpk_ligand.sdf
18599,6sfi,6sfi,/storage/ice1/7/3/awallace43/PDBBind_processed/6sfi/6sfi_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6sfi/6sfi_ligand.sdf
18600,5wep,5wep,/storage/ice1/7/3/awallace43/PDBBind_processed/5wep/5wep_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5wep/5wep_ligand.sdf
18601,1tok,1tok,/storage/ice1/7/3/awallace43/PDBBind_processed/1tok/1tok_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1tok/1tok_ligand.sdf
18602,4cd4,4cd4,/storage/ice1/7/3/awallace43/PDBBind_processed/4cd4/4cd4_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4cd4/4cd4_ligand.sdf
18603,3ctt,3ctt,/storage/ice1/7/3/awallace43/PDBBind_processed/3ctt/3ctt_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3ctt/3ctt_ligand.sdf
18604,3uxd,3uxd,/storage/ice1/7/3/awallace43/PDBBind_processed/3uxd/3uxd_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3uxd/3uxd_ligand.sdf
18605,3r7q,3r7q,/storage/ice1/7/3/awallace43/PDBBind_processed/3r7q/3r7q_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3r7q/3r7q_ligand.sdf
18606,1jyq,1jyq,/storage/ice1/7/3/awallace43/PDBBind_processed/1jyq/1jyq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1jyq/1jyq_ligand.sdf
18607,6n3n,6n3n,/storage/ice1/7/3/awallace43/PDBBind_processed/6n3n/6n3n_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6n3n/6n3n_ligand.sdf
18608,3vb5,3vb5,/storage/ice1/7/3/awallace43/PDBBind_processed/3vb5/3vb5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3vb5/3vb5_ligand.sdf
18609,5lce,5lce,/storage/ice1/7/3/awallace43/PDBBind_processed/5lce/5lce_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5lce/5lce_ligand.sdf
18610,3ho9,3ho9,/storage/ice1/7/3/awallace43/PDBBind_processed/3ho9/3ho9_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3ho9/3ho9_ligand.sdf
18611,2qtu,2qtu,/storage/ice1/7/3/awallace43/PDBBind_processed/2qtu/2qtu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2qtu/2qtu_ligand.sdf
18612,3uev,3uev,/storage/ice1/7/3/awallace43/PDBBind_processed/3uev/3uev_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3uev/3uev_ligand.sdf
18613,1zhy,1zhy,/storage/ice1/7/3/awallace43/PDBBind_processed/1zhy/1zhy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1zhy/1zhy_ligand.sdf
18614,5ur6,5ur6,/storage/ice1/7/3/awallace43/PDBBind_processed/5ur6/5ur6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ur6/5ur6_ligand.sdf
18615,4aw8,4aw8,/storage/ice1/7/3/awallace43/PDBBind_processed/4aw8/4aw8_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4aw8/4aw8_ligand.sdf
18616,5nmf,5nmf,/storage/ice1/7/3/awallace43/PDBBind_processed/5nmf/5nmf_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5nmf/5nmf_ligand.sdf
18617,5mwh,5mwh,/storage/ice1/7/3/awallace43/PDBBind_processed/5mwh/5mwh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5mwh/5mwh_ligand.sdf
18618,2iyf,2iyf,/storage/ice1/7/3/awallace43/PDBBind_processed/2iyf/2iyf_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2iyf/2iyf_ligand.sdf
18619,6g4y,6g4y,/storage/ice1/7/3/awallace43/PDBBind_processed/6g4y/6g4y_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6g4y/6g4y_ligand.sdf
18620,5nn6,5nn6,/storage/ice1/7/3/awallace43/PDBBind_processed/5nn6/5nn6_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5nn6/5nn6_ligand.sdf
18621,6ic5,6ic5,/storage/ice1/7/3/awallace43/PDBBind_processed/6ic5/6ic5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6ic5/6ic5_ligand.sdf
18622,2lk1,2lk1,/storage/ice1/7/3/awallace43/PDBBind_processed/2lk1/2lk1_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2lk1/2lk1_ligand.sdf
18623,5mod,5mod,/storage/ice1/7/3/awallace43/PDBBind_processed/5mod/5mod_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5mod/5mod_ligand.sdf
18624,1uk0,1uk0,/storage/ice1/7/3/awallace43/PDBBind_processed/1uk0/1uk0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1uk0/1uk0_ligand.sdf
18625,5orh,5orh,/storage/ice1/7/3/awallace43/PDBBind_processed/5orh/5orh_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5orh/5orh_ligand.sdf
18626,3t4n,3t4n,/storage/ice1/7/3/awallace43/PDBBind_processed/3t4n/3t4n_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3t4n/3t4n_ligand.sdf
18627,4acc,4acc,/storage/ice1/7/3/awallace43/PDBBind_processed/4acc/4acc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4acc/4acc_ligand.sdf
18628,5uit,5uit,/storage/ice1/7/3/awallace43/PDBBind_processed/5uit/5uit_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5uit/5uit_ligand.sdf
18629,3kqc,3kqc,/storage/ice1/7/3/awallace43/PDBBind_processed/3kqc/3kqc_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3kqc/3kqc_ligand.sdf
18630,2ivu,2ivu,/storage/ice1/7/3/awallace43/PDBBind_processed/2ivu/2ivu_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2ivu/2ivu_ligand.sdf
18631,6qpl,6qpl,/storage/ice1/7/3/awallace43/PDBBind_processed/6qpl/6qpl_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6qpl/6qpl_ligand.sdf
18632,1tmn,1tmn,/storage/ice1/7/3/awallace43/PDBBind_processed/1tmn/1tmn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1tmn/1tmn_ligand.sdf
18633,1dxp,1dxp,/storage/ice1/7/3/awallace43/PDBBind_processed/1dxp/1dxp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1dxp/1dxp_ligand.sdf
18634,3uqp,3uqp,/storage/ice1/7/3/awallace43/PDBBind_processed/3uqp/3uqp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3uqp/3uqp_ligand.sdf
18635,3v5p,3v5p,/storage/ice1/7/3/awallace43/PDBBind_processed/3v5p/3v5p_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3v5p/3v5p_ligand.sdf
18636,5ll5,5ll5,/storage/ice1/7/3/awallace43/PDBBind_processed/5ll5/5ll5_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ll5/5ll5_ligand.sdf
18637,1g2a,1g2a,/storage/ice1/7/3/awallace43/PDBBind_processed/1g2a/1g2a_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1g2a/1g2a_ligand.sdf
18638,4b4g,4b4g,/storage/ice1/7/3/awallace43/PDBBind_processed/4b4g/4b4g_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4b4g/4b4g_ligand.sdf
18639,6eq7,6eq7,/storage/ice1/7/3/awallace43/PDBBind_processed/6eq7/6eq7_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6eq7/6eq7_ligand.sdf
18640,5c84,5c84,/storage/ice1/7/3/awallace43/PDBBind_processed/5c84/5c84_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5c84/5c84_ligand.sdf
18641,3dow,3dow,/storage/ice1/7/3/awallace43/PDBBind_processed/3dow/3dow_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3dow/3dow_ligand.sdf
18642,6c9p,6c9p,/storage/ice1/7/3/awallace43/PDBBind_processed/6c9p/6c9p_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6c9p/6c9p_ligand.sdf
18643,1cka,1cka,/storage/ice1/7/3/awallace43/PDBBind_processed/1cka/1cka_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1cka/1cka_ligand.sdf
18644,5gmp,5gmp,/storage/ice1/7/3/awallace43/PDBBind_processed/5gmp/5gmp_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5gmp/5gmp_ligand.sdf
18645,3h9f,3h9f,/storage/ice1/7/3/awallace43/PDBBind_processed/3h9f/3h9f_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3h9f/3h9f_ligand.sdf
18646,3f36,3f36,/storage/ice1/7/3/awallace43/PDBBind_processed/3f36/3f36_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3f36/3f36_ligand.sdf
18647,4nrq,4nrq,/storage/ice1/7/3/awallace43/PDBBind_processed/4nrq/4nrq_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4nrq/4nrq_ligand.sdf
18648,2uzn,2uzn,/storage/ice1/7/3/awallace43/PDBBind_processed/2uzn/2uzn_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2uzn/2uzn_ligand.sdf
18649,1oxg,1oxg,/storage/ice1/7/3/awallace43/PDBBind_processed/1oxg/1oxg_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1oxg/1oxg_ligand.sdf
18650,1q63,1q63,/storage/ice1/7/3/awallace43/PDBBind_processed/1q63/1q63_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/1q63/1q63_ligand.sdf
18651,3gy3,3gy3,/storage/ice1/7/3/awallace43/PDBBind_processed/3gy3/3gy3_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3gy3/3gy3_ligand.sdf
18652,3wsy,3wsy,/storage/ice1/7/3/awallace43/PDBBind_processed/3wsy/3wsy_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3wsy/3wsy_ligand.sdf
18653,4lts,4lts,/storage/ice1/7/3/awallace43/PDBBind_processed/4lts/4lts_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4lts/4lts_ligand.sdf
18654,2xui,2xui,/storage/ice1/7/3/awallace43/PDBBind_processed/2xui/2xui_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2xui/2xui_ligand.sdf
18655,5ut0,5ut0,/storage/ice1/7/3/awallace43/PDBBind_processed/5ut0/5ut0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/5ut0/5ut0_ligand.sdf
18656,4ow0,4ow0,/storage/ice1/7/3/awallace43/PDBBind_processed/4ow0/4ow0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/4ow0/4ow0_ligand.sdf
18657,6pvz,6pvz,/storage/ice1/7/3/awallace43/PDBBind_processed/6pvz/6pvz_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6pvz/6pvz_ligand.sdf
18658,3r7n,3r7n,/storage/ice1/7/3/awallace43/PDBBind_processed/3r7n/3r7n_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3r7n/3r7n_ligand.sdf
18659,2vte,2vte,/storage/ice1/7/3/awallace43/PDBBind_processed/2vte/2vte_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/2vte/2vte_ligand.sdf
18660,3kqa,3kqa,/storage/ice1/7/3/awallace43/PDBBind_processed/3kqa/3kqa_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3kqa/3kqa_ligand.sdf
18661,6gzl,6gzl,/storage/ice1/7/3/awallace43/PDBBind_processed/6gzl/6gzl_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/6gzl/6gzl_ligand.sdf
18662,3jy0,3jy0,/storage/ice1/7/3/awallace43/PDBBind_processed/3jy0/3jy0_protein_processed.pdb,/storage/ice1/7/3/awallace43/PDBBind_processed/3jy0/3jy0_ligand.sdf
